date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-01-29,62.53333282470703,64.19999694824219,61.86666488647461,62.16666412353516,40.921165466308594,111293214,0.0,0.0
2021-02-01,63.86666488647461,64.26666259765625,62.26666641235352,63.86666488647461,42.04019165039063,79766275,0.0,0.0
2021-02-02,65.03333282470703,66.13333129882812,64.5,65.86666870117188,43.356693267822266,57962112,0.0,0.0
2021-02-03,67.06666564941406,68.26666259765625,66.5999984741211,67.9000015258789,44.69513320922852,87238200,0.0,0.0
2021-02-04,68.53333282470703,69.56666564941406,68.33333587646484,69.06666564941406,45.46308517456055,76757127,0.0,0.0
2021-02-05,69.66666412353516,69.73332977294922,68.03333282470703,68.26666259765625,44.93648910522461,47134357,0.0,0.0
2021-02-08,69.33333587646484,69.5999984741211,68.30000305175781,69.4000015258789,45.68251037597656,56887465,0.0,0.0
2021-02-09,66.53333282470703,66.53333282470703,64.66666412353516,65.13333129882812,46.20269775390625,71867815,5.0,0.0
2021-02-10,65.4000015258789,65.83333587646484,64.06666564941406,64.5,45.75344467163086,34008033,0.0,0.0
2021-02-11,64.06666564941406,65.0,63.93333435058594,64.33333587646484,45.63521957397461,29268846,0.0,0.0
2021-02-12,64.36666870117188,64.73332977294922,63.06666564941406,63.400001525878906,44.9731559753418,28558101,0.0,0.0
2021-02-15,63.70000076293945,64.06666564941406,62.66666412353516,62.76666641235352,44.52389144897461,22194036,0.0,0.0
2021-02-16,62.76666641235352,64.33333587646484,62.66666412353516,63.73333358764648,45.2096061706543,37303716,0.0,0.0
2021-02-17,63.70000076293945,63.79999923706055,63.09999847412109,63.33333206176758,44.92585754394531,24688639,0.0,0.0
2021-02-18,63.53333282470703,66.56666564941406,63.53333282470703,66.0,46.81747055053711,81083085,0.0,0.0
2021-02-19,66.13333129882812,67.0,64.06666564941406,65.03333282470703,46.13176345825195,63290026,0.0,0.0
2021-02-22,65.0,65.66666412353516,63.400001525878906,63.76666641235352,45.233245849609375,29230623,0.0,0.0
2021-02-23,64.26666259765625,66.06666564941406,64.0,65.0999984741211,46.17905426025391,53269024,0.0,0.0
2021-02-24,65.5999984741211,66.5999984741211,64.66666412353516,65.30000305175781,46.3209228515625,29676166,0.0,0.0
2021-02-25,66.26666259765625,67.96666717529297,65.9000015258789,67.26666259765625,47.71598815917969,94125667,0.0,0.0
2021-02-26,66.33333587646484,67.96666717529297,64.80000305175781,65.36666870117188,46.36822128295898,68584740,0.0,0.0
2021-03-01,67.33333587646484,67.66666412353516,66.53333282470703,67.13333129882812,47.62140655517578,45069373,0.0,0.0
2021-03-02,68.16666412353516,69.4000015258789,67.83333587646484,68.13333129882812,48.33076477050781,68580370,0.0,0.0
