date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-01-29,2622.60009765625,2676.5,2551.0,2561.25,2525.254150390625,921579.0,0.0,0.0
2021-02-01,2590.0,2676.550048828125,2528.10009765625,2663.5,2626.0673828125,879244.0,0.0,0.0
2021-02-02,2679.5,2745.0,2678.0,2705.14990234375,2667.13134765625,607131.0,0.0,0.0
2021-02-03,2714.89990234375,2808.14990234375,2704.0,2720.699951171875,2682.462646484375,1286454.0,0.0,0.0
2021-02-04,2730.0,2747.89990234375,2686.0,2731.64990234375,2693.2587890625,455213.0,0.0,0.0
2021-02-05,2740.0,2783.0,2687.64990234375,2738.60009765625,2700.11181640625,941316.0,0.0,0.0
2021-02-08,2741.0,2780.0,2725.0,2730.25,2691.87890625,564043.0,0.0,0.0
2021-02-09,2746.5,2836.60009765625,2738.10009765625,2789.300048828125,2750.099365234375,1052950.0,0.0,0.0
2021-02-10,2813.85009765625,2828.0,2745.64990234375,2756.5,2717.760009765625,745906.0,0.0,0.0
2021-02-11,2760.0,2779.5,2730.0,2756.5,2717.760009765625,581642.0,0.0,0.0
2021-02-12,2768.0,2790.0,2726.10009765625,2748.10009765625,2709.478515625,693562.0,0.0,0.0
2021-02-15,2777.0,3127.0,2760.449951171875,3090.64990234375,3047.213623046875,4446974.0,0.0,0.0
2021-02-16,3089.0,3253.550048828125,3047.0,3202.75,3157.738525390625,4381584.0,0.0,0.0
2021-02-17,3177.0,3284.0,3177.0,3235.0,3189.535400390625,2081001.0,0.0,0.0
2021-02-18,3225.5,3237.800048828125,3094.0,3106.75,3063.087158203125,1477343.0,0.0,0.0
2021-02-19,3090.10009765625,3109.25,2896.0,2919.949951171875,2878.912841796875,2037556.0,0.0,0.0
2021-02-22,2918.449951171875,2967.89990234375,2866.89990234375,2929.550048828125,2888.378173828125,1246303.0,0.0,0.0
2021-02-23,2945.199951171875,3052.5,2937.5,2996.75,2954.633544921875,1465930.0,0.0,0.0
2021-02-24,3015.0,3120.0,3000.050048828125,3059.64990234375,3016.6494140625,1088420.0,0.0,0.0
2021-02-25,3101.0,3139.949951171875,3057.89990234375,3091.35009765625,3047.904296875,819639.0,0.0,0.0
2021-02-26,3070.0,3173.949951171875,3020.64990234375,3058.64990234375,3015.663330078125,2103433.0,0.0,0.0
2021-03-01,3039.050048828125,3098.0,3007.550048828125,3081.14990234375,3037.846923828125,678218.0,0.0,0.0
2021-03-02,3105.5,3152.0,3067.39990234375,3087.300048828125,3043.9111328125,944553.0,0.0,0.0
2021-03-03,3115.10009765625,3119.5,3049.39990234375,3057.0,3014.036376953125,536623.0,0.0,0.0
2021-03-04,3058.0,3081.300048828125,3017.0,3042.10009765625,2999.34619140625,687383.0,0.0,0.0
2021-03-05,3000.0,3017.75,2870.0,2879.5,2839.03125,1486110.0,0.0,0.0
2021-03-08,2901.0,2935.85009765625,2846.75,2866.60009765625,2826.3125,952087.0,0.0,0.0
2021-03-09,2870.5,2926.949951171875,2826.699951171875,2886.10009765625,2845.53857421875,883183.0,0.0,0.0
2021-03-10,2910.0,2924.949951171875,2880.75,2904.10009765625,2863.28564453125,432551.0,0.0,0.0
2021-03-12,2931.10009765625,3031.0,2927.5,2976.35009765625,2934.520751953125,1512021.0,0.0,0.0
2021-03-15,2998.0,3025.0,2915.0,2996.60009765625,2954.486083984375,918701.0,0.0,0.0
2021-03-16,3002.0,3080.0,2990.800048828125,3073.25,3030.05859375,1081398.0,0.0,0.0
2021-03-17,3080.0,3082.300048828125,2970.0,2997.39990234375,2955.2744140625,740599.0,0.0,0.0
2021-03-18,3026.0,3065.0,2922.0,2958.699951171875,2917.11767578125,789785.0,0.0,0.0
2021-03-19,2954.0,2982.85009765625,2887.25,2934.60009765625,2893.357177734375,2288304.0,0.0,0.0
2021-03-22,2913.0,2944.25,2875.0,2905.10009765625,2864.271728515625,488626.0,0.0,0.0
2021-03-23,2917.89990234375,2967.800048828125,2896.85009765625,2946.75,2905.3359375,630061.0,0.0,0.0
2021-03-24,2957.85009765625,2976.85009765625,2904.050048828125,2919.60009765625,2878.567626953125,627981.0,0.0,0.0
2021-03-25,2927.0,2993.0,2787.5,2809.35009765625,2769.86767578125,1001626.0,0.0,0.0
2021-03-26,2840.0,2905.0,2819.0,2851.699951171875,2811.622314453125,918204.0,0.0,0.0
2021-03-30,2902.5,2970.89990234375,2875.0,2925.60009765625,2884.4833984375,1420415.0,0.0,0.0
2021-03-31,2901.0,2927.949951171875,2882.050048828125,2902.64990234375,2861.856201171875,665173.0,0.0,0.0
2021-04-01,2886.35009765625,2913.949951171875,2843.39990234375,2894.050048828125,2853.376953125,842489.0,0.0,0.0
2021-04-05,2922.0,3015.0,2886.0,2919.5,2878.46923828125,1241115.0,0.0,0.0
2021-04-06,2939.0,3015.0,2927.199951171875,2983.550048828125,2941.618896484375,1015604.0,0.0,0.0
2021-04-07,2999.0,3115.0,2998.75,3097.800048828125,3054.263427734375,1240450.0,0.0,0.0
2021-04-08,3134.800048828125,3144.199951171875,3089.39990234375,3114.60009765625,3070.8271484375,800699.0,0.0,0.0
2021-04-09,3147.5,3164.14990234375,3105.89990234375,3132.14990234375,3088.13037109375,934037.0,0.0,0.0
2021-04-12,3119.0,3119.0,2979.050048828125,3004.75,2962.520751953125,961549.0,0.0,0.0
2021-04-13,3032.35009765625,3061.89990234375,2951.0,2980.75,2938.858154296875,544916.0,0.0,0.0
2021-04-15,3037.0,3038.949951171875,2902.300048828125,2993.5,2951.428955078125,692875.0,0.0,0.0
2021-04-16,2999.75,3073.0,2994.0,3061.0,3017.980712890625,622872.0,0.0,0.0
2021-04-19,3038.0,3243.14990234375,3005.64990234375,3157.39990234375,3113.025146484375,3552506.0,0.0,0.0
2021-04-20,3210.0,3309.0,3181.75,3269.64990234375,3223.698486328125,2575420.0,0.0,0.0
2021-04-22,3269.0,3334.10009765625,3217.25,3228.949951171875,3183.56982421875,1307224.0,0.0,0.0
2021-04-23,3258.0,3299.0,3171.0,3200.050048828125,3155.076416015625,1030125.0,0.0,0.0
2021-04-26,3230.35009765625,3253.0,3152.0,3174.64990234375,3130.032958984375,557667.0,0.0,0.0
2021-04-27,3200.0,3205.0,3157.800048828125,3191.050048828125,3146.202880859375,505348.0,0.0,0.0
2021-04-28,3210.0,3249.0,3182.60009765625,3199.25,3154.287841796875,575824.0,0.0,0.0
2021-04-29,3199.25,3260.0,3199.25,3238.89990234375,3193.38037109375,589707.0,0.0,0.0
2021-04-30,3256.0,3310.0,3182.800048828125,3197.5,3152.562255859375,906562.0,0.0,0.0
2021-05-03,3208.800048828125,3221.800048828125,3140.0,3204.300048828125,3159.266845703125,728281.0,0.0,0.0
2021-05-04,3233.14990234375,3243.25,3166.39990234375,3181.25,3136.54052734375,581864.0,0.0,0.0
2021-05-05,3199.800048828125,3357.0,3176.14990234375,3332.89990234375,3286.0595703125,1679977.0,0.0,0.0
2021-05-06,3357.85009765625,3385.89990234375,3300.699951171875,3347.14990234375,3300.10888671875,1124908.0,0.0,0.0
2021-05-07,3347.14990234375,3397.0,3302.0,3310.85009765625,3264.3193359375,774478.0,0.0,0.0
2021-05-10,3315.0,3342.60009765625,3261.60009765625,3323.699951171875,3276.98876953125,627199.0,0.0,0.0
2021-05-11,3315.0,3315.0,3245.25,3258.199951171875,3212.408935546875,670759.0,0.0,0.0
2021-05-12,3274.89990234375,3274.89990234375,3185.60009765625,3196.75,3151.822509765625,703372.0,0.0,0.0
2021-05-14,3200.0,3211.75,3095.35009765625,3140.949951171875,3096.806396484375,842794.0,0.0,0.0
2021-05-17,3147.0,3189.949951171875,3115.10009765625,3152.35009765625,3108.046875,847722.0,0.0,0.0
2021-05-18,3174.0,3188.449951171875,3140.0,3163.5,3119.039794921875,639445.0,0.0,0.0
2021-05-19,3180.199951171875,3236.10009765625,3161.699951171875,3229.699951171875,3184.3095703125,711069.0,0.0,0.0
2021-05-20,3245.89990234375,3272.75,3214.0,3219.949951171875,3174.6962890625,752076.0,0.0,0.0
2021-05-21,3246.39990234375,3259.39990234375,3225.0,3247.75,3202.10595703125,471439.0,0.0,0.0
2021-05-24,3248.0,3285.0,3240.14990234375,3261.10009765625,3215.268310546875,611909.0,0.0,0.0
