date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-01-29,3450.0,3458.0,3360.10009765625,3369.85009765625,3255.455078125,1015705,0.0,0.0
2021-02-01,3418.0,3520.0,3311.39990234375,3463.60009765625,3346.02294921875,998291,0.0,0.0
2021-02-02,3540.0,3567.699951171875,3446.10009765625,3548.60009765625,3428.137451171875,1624774,0.0,0.0
2021-02-03,3590.0,3716.89990234375,3561.25,3680.25,3555.318359375,1693164,0.0,0.0
2021-02-04,3713.949951171875,3724.75,3651.0,3678.89990234375,3554.013916015625,908879,0.0,0.0
2021-02-05,3699.0,3859.800048828125,3665.050048828125,3822.449951171875,3692.69091796875,2152555,0.0,0.0
2021-02-08,3799.0,3888.0,3650.0,3781.85009765625,3653.46923828125,2744564,0.0,0.0
2021-02-09,3783.050048828125,3841.25,3705.050048828125,3722.75,3596.375244140625,1319497,0.0,0.0
2021-02-10,3740.0,3760.0,3675.39990234375,3750.35009765625,3623.03857421875,953446,0.0,0.0
2021-02-11,3719.60009765625,3764.699951171875,3712.0,3753.85009765625,3626.419677734375,422563,0.0,0.0
2021-02-12,3753.85009765625,3753.85009765625,3695.14990234375,3719.39990234375,3593.13916015625,561226,0.0,0.0
2021-02-15,3721.0,3749.75,3702.0,3711.050048828125,3585.072509765625,426787,0.0,0.0
2021-02-16,3711.050048828125,3719.449951171875,3666.0,3686.5,3561.35595703125,392393,0.0,0.0
2021-02-17,3672.0,3675.0,3590.0,3615.25,3492.5244140625,691346,0.0,0.0
2021-02-18,3596.0,3648.0,3573.0,3587.64990234375,3465.861328125,884937,0.0,0.0
2021-02-19,3588.0,3605.0,3490.0,3523.199951171875,3403.599609375,745416,0.0,0.0
2021-02-22,3510.0,3563.0,3475.0,3496.64990234375,3377.95068359375,846786,0.0,0.0
2021-02-23,3485.0,3519.0,3440.85009765625,3448.25,3331.193603515625,511326,0.0,0.0
2021-02-24,3496.89990234375,3509.800048828125,3412.39990234375,3480.050048828125,3361.914306640625,409153,0.0,0.0
2021-02-25,3477.25,3513.5,3432.0,3440.050048828125,3323.27197265625,876984,0.0,0.0
2021-02-26,3419.5,3485.89990234375,3326.39990234375,3363.10009765625,3248.934326171875,1701176,0.0,0.0
2021-03-01,3396.699951171875,3485.0,3381.35009765625,3461.550048828125,3344.04248046875,660836,0.0,0.0
2021-03-02,3470.0,3521.949951171875,3455.5,3516.89990234375,3397.51318359375,724413,0.0,0.0
2021-03-03,3560.0,3573.199951171875,3500.550048828125,3565.14990234375,3444.125244140625,725617,0.0,0.0
2021-03-04,3550.0,3571.0,3494.050048828125,3553.449951171875,3432.822509765625,640664,0.0,0.0
2021-03-05,3518.0,3550.0,3490.0,3496.89990234375,3378.19189453125,390702,0.0,0.0
2021-03-08,3522.35009765625,3548.949951171875,3501.0,3507.699951171875,3388.625732421875,372681,0.0,0.0
2021-03-09,3567.800048828125,3567.800048828125,3461.5,3503.199951171875,3384.278076171875,442271,0.0,0.0
2021-03-10,3510.0,3543.85009765625,3482.25,3528.10009765625,3408.333251953125,421799,0.0,0.0
2021-03-12,3532.5,3564.85009765625,3503.550048828125,3512.050048828125,3392.827880859375,600323,0.0,0.0
2021-03-15,3526.0,3526.0,3371.0,3411.0,3295.208251953125,834264,0.0,0.0
2021-03-16,3429.89990234375,3436.0,3361.050048828125,3378.25,3263.56982421875,793917,0.0,0.0
2021-03-17,3390.0,3392.35009765625,3345.10009765625,3378.300048828125,3263.618408203125,547364,0.0,0.0
2021-03-18,3398.949951171875,3398.949951171875,3255.10009765625,3272.89990234375,3161.79638671875,622941,0.0,0.0
2021-03-19,3272.0,3406.550048828125,3153.300048828125,3370.300048828125,3255.889892578125,1744235,0.0,0.0
2021-03-22,3371.35009765625,3444.0,3350.550048828125,3405.949951171875,3290.32958984375,748535,0.0,0.0
2021-03-23,3418.0,3509.89990234375,3403.050048828125,3495.949951171875,3377.2744140625,787152,0.0,0.0
2021-03-24,3495.949951171875,3545.0,3457.050048828125,3481.14990234375,3362.976806640625,762599,0.0,0.0
2021-03-25,3494.0,3494.10009765625,3391.0,3450.199951171875,3333.07763671875,738392,0.0,0.0
2021-03-26,3450.0,3509.949951171875,3411.800048828125,3464.949951171875,3347.32666015625,504226,0.0,0.0
2021-03-30,3500.0,3600.0,3480.050048828125,3584.25,3462.5771484375,732578,0.0,0.0
2021-03-31,3600.0,3640.64990234375,3581.0,3622.800048828125,3499.818359375,883699,0.0,0.0
2021-04-01,3618.0,3639.0,3603.0,3616.10009765625,3493.345703125,247000,0.0,0.0
2021-04-05,3616.10009765625,3681.0,3561.64990234375,3611.050048828125,3488.467041015625,880667,0.0,0.0
2021-04-06,3605.0,3698.25,3584.0,3688.10009765625,3562.90185546875,490057,0.0,0.0
2021-04-07,3701.0,3734.0,3691.60009765625,3698.949951171875,3573.38330078125,415385,0.0,0.0
2021-04-08,3698.550048828125,3799.89990234375,3681.5,3715.14990234375,3589.033447265625,752343,0.0,0.0
2021-04-09,3718.5,3782.550048828125,3680.0,3752.35009765625,3624.970458984375,1247594,0.0,0.0
2021-04-12,3760.0,3898.0,3675.199951171875,3779.64990234375,3651.34375,1959252,0.0,0.0
2021-04-13,3847.0,3850.0,3702.0,3718.449951171875,3592.22119140625,606699,0.0,0.0
2021-04-15,3745.5,3819.89990234375,3695.550048828125,3783.39990234375,3654.966796875,850076,0.0,0.0
2021-04-16,3790.0,3845.0,3733.39990234375,3821.85009765625,3692.111328125,681099,0.0,0.0
2021-04-19,3812.0,3849.85009765625,3756.0,3807.10009765625,3677.8623046875,777986,0.0,0.0
2021-04-20,3815.0,3848.89990234375,3750.0,3779.699951171875,3651.39208984375,594570,0.0,0.0
2021-04-22,3770.0,3812.050048828125,3742.199951171875,3755.25,3627.77197265625,619485,0.0,0.0
2021-04-23,3751.0,3829.64990234375,3739.0,3779.75,3651.440673828125,733544,0.0,0.0
2021-04-26,3782.0,3842.5,3770.449951171875,3784.35009765625,3655.88427734375,568028,0.0,0.0
2021-04-27,3818.35009765625,3925.0,3786.0,3908.949951171875,3776.25439453125,804123,0.0,0.0
2021-04-28,3944.14990234375,3966.550048828125,3870.0,3882.60009765625,3750.799072265625,911739,0.0,0.0
2021-04-29,3882.0,3947.25,3856.0,3910.85009765625,3778.090087890625,653122,0.0,0.0
2021-04-30,3910.0,4135.0,3909.60009765625,4062.35009765625,3924.447265625,2499026,0.0,0.0
2021-05-03,4061.800048828125,4147.2998046875,4025.050048828125,4074.0,3935.7021484375,1014865,0.0,0.0
2021-05-04,4098.9501953125,4102.5,3962.050048828125,3985.35009765625,3850.061279296875,492286,0.0,0.0
2021-05-05,3999.0,4064.550048828125,3975.0,4035.449951171875,3898.4599609375,671260,0.0,0.0
2021-05-06,4050.0,4084.39990234375,4018.0,4063.050048828125,3925.123291015625,423190,0.0,0.0
2021-05-07,4068.60009765625,4087.64990234375,4019.300048828125,4029.10009765625,3892.325927734375,305011,0.0,0.0
2021-05-10,4052.0,4205.0,4042.10009765625,4139.2998046875,3998.784912109375,1238763,0.0,0.0
2021-05-11,4120.10009765625,4171.2001953125,4055.10009765625,4073.60009765625,3935.3154296875,483699,0.0,0.0
2021-05-12,4078.89990234375,4123.14990234375,4045.0,4061.449951171875,3923.577880859375,567640,0.0,0.0
2021-05-14,4090.0,4108.0,4006.5,4020.550048828125,3884.066162109375,481350,0.0,0.0
2021-05-17,4020.0,4067.0,4020.0,4043.25,3905.995849609375,305324,0.0,0.0
2021-05-18,4060.0,4074.85009765625,4018.0,4023.949951171875,3887.350830078125,404311,0.0,0.0
2021-05-19,4035.0,4059.0,4002.0,4039.64990234375,3902.517578125,545721,0.0,0.0
2021-05-20,4049.64990234375,4059.0,3964.35009765625,4040.800048828125,3903.628662109375,382877,0.0,0.0
2021-05-21,4041.800048828125,4110.0,4041.800048828125,4079.89990234375,3941.4013671875,426797,0.0,0.0
2021-05-24,4092.14990234375,4165.0,4072.35009765625,4097.2001953125,3958.114501953125,591556,0.0,0.0
2021-05-25,4117.2001953125,4137.5,4085.050048828125,4097.85009765625,3958.741943359375,235870,0.0,0.0
2021-05-26,4108.75,4120.0,4055.0,4098.60009765625,3959.466552734375,344734,0.0,0.0
2021-05-27,4100.0,4126.0,4057.25,4079.199951171875,3940.724853515625,781730,0.0,0.0
2021-05-28,4092.0,4147.64990234375,4078.550048828125,4120.25,3980.381591796875,483595,0.0,0.0
2021-05-31,4190.0,4284.2001953125,4110.0,4194.0,4051.6279296875,3090619,0.0,0.0
2021-06-01,4205.0,4227.10009765625,4155.0498046875,4220.10009765625,4076.84228515625,652655,0.0,0.0
2021-06-02,4215.89990234375,4255.5,4201.0,4214.25,4071.190673828125,603352,0.0,0.0
2021-06-03,4231.0,4244.0,4208.0,4232.2001953125,4088.531494140625,382915,0.0,0.0
2021-06-04,4233.60009765625,4277.89990234375,4217.5498046875,4261.60009765625,4116.93310546875,389667,0.0,0.0
2021-06-07,4264.14990234375,4299.0,4220.0,4229.9501953125,4086.35791015625,429298,0.0,0.0
2021-06-08,4229.9501953125,4259.10009765625,4201.7998046875,4241.2001953125,4097.22607421875,366017,0.0,0.0
2021-06-09,4250.0,4315.0,4230.2001953125,4267.4501953125,4122.58544921875,480787,0.0,0.0
2021-06-10,4275.0,4425.0,4275.0,4372.5498046875,4224.11669921875,1275478,0.0,0.0
2021-06-11,4372.0,4397.0,4325.0,4334.5,4187.35888671875,574413,0.0,0.0
2021-06-14,4334.64990234375,4410.0,4311.0,4388.0498046875,4239.0908203125,540274,0.0,0.0
2021-06-15,4398.0,4415.35009765625,4296.2001953125,4313.0498046875,4166.63623046875,798680,0.0,0.0
2021-06-16,4319.60009765625,4330.25,4282.85009765625,4300.7001953125,4154.70654296875,358040,0.0,0.0
2021-06-17,4300.7001953125,4324.4501953125,4271.0,4302.35009765625,4156.30029296875,205565,0.0,0.0
2021-06-18,4302.5,4363.9501953125,4146.5,4197.2998046875,4054.81640625,1586031,0.0,0.0
