date,nifty_close,nifty_return_1d,nifty_return_3d,nifty_return_5d,nifty_return_10d,nifty_return_20d,nifty_close_ema20_ratio,nifty_close_ema50_ratio,nifty_close_ema200_ratio,nifty_rsi14,nifty_distance_20d_high,nifty_distance_20d_low,nifty_gap_pct,nifty_atr_pct,nifty_rolling_volatility_20d,nifty_volume_ratio_20d,constituent_count,breadth_1d,breadth_5d,breadth_20d,above_ema20_breadth,above_ema50_breadth,above_ema200_breadth,relative_strength_breadth,high_volume_up_breadth,high_volume_down_breadth,median_return_1d,median_return_5d,median_return_20d,median_rsi14,median_volume_ratio_20d,median_atr_pct,median_relative_strength_20d,nifty_t1_close,nifty_t1_return,target_t1_direction
2022-09-05,17665.80078125,0.007203850071011875,-0.005264846918900945,0.006088102799539641,-0.005217146855491128,0.015967793260788676,1.0106748265577334,1.0344100872609583,1.0529097667483196,58.773949303341105,-0.01618908020772425,0.02038366666835878,0.0003991003316408115,0.013101596592108914,0.009338191280851383,0.8554818818372616,50.0,0.72,0.64,0.56,0.62,0.8,0.74,0.48,0.18,0.08,0.005271046283691017,0.006953748293713646,0.013984024292088892,55.37171916358988,0.8033592399311582,0.023202263531076496,-0.001983768968699784,17655.599609375,-0.0005774531254664206,0
2022-09-06,17655.599609375,-0.0005774531254664206,0.006429921284038187,0.019794442930866296,0.00942789013535994,0.015740398652341447,1.0091213754176387,1.0324437530647725,1.051754411383794,58.42309458628399,-0.016757184898226307,0.019794442930866296,0.001692447337668046,0.013255015762353698,0.009339822533333058,0.9460859085174096,50.0,0.42,0.74,0.64,0.7,0.76,0.72,0.52,0.14,0.22,-0.001778799351551008,0.016116145731518317,0.020231512592060463,56.08737631254806,0.8844018943454037,0.022640202894694997,0.004491113939719016,17624.400390625,-0.0017671004916441913,0
2022-09-07,17624.400390625,-0.0017671004916441913,0.004843434409798064,-0.007596041774765472,0.00266820598065709,0.013042126203477444,1.0066346477178147,1.0293832813058668,1.0493748660261082,57.296547784059136,-0.01849467376019831,0.017992363669387057,-0.007714222216371414,0.013402494965198838,0.009357691006011682,1.333936072027274,50.0,0.54,0.48,0.62,0.66,0.78,0.76,0.54,0.16,0.12,0.0015110624102133707,-0.0031579467291258934,0.020542057990336482,56.61665454414472,0.7982148349048543,0.022773420319745497,0.007499931786859038,17798.75,0.009892512965589573,1
2022-09-08,17798.75,0.009892512965589573,0.007525796333620383,0.014589986054197368,0.011008312426348477,0.015614769486309354,1.0149888415664783,1.0379559490907149,1.0591260797189086,61.73680250103945,-0.00878511959457573,0.02806286632585775,0.007021515470439832,0.013539492891756042,0.009470105044082636,1.049532061741593,50.0,0.72,0.68,0.64,0.66,0.82,0.74,0.56,0.28,0.12,0.007345123330542935,0.011374898426211644,0.025027261240190057,59.075704882970534,0.9015590264668736,0.023112860147944617,0.009412491753880703,17833.349609375,0.0019439347917691308,1
2022-09-09,17833.349609375,0.0019439347917691308,0.010067627491145315,0.016756534766828146,0.0177429756961327,0.017029020053037636,1.015321742283235,1.038345962026635,1.0605392896121713,62.568596739416236,-0.006858262502436485,0.03006135349983441,0.00700046966079082,0.01294646890837753,0.009473163089384251,1.02202476604594,50.0,0.52,0.74,0.68,0.78,0.82,0.76,0.54,0.3,0.1,0.0005938373637084382,0.01512533485912726,0.020620714692330844,57.24791941788308,0.8843898910418694,0.02243160653438171,0.003591694639293208,17936.349609375,0.005775695663245095,1
2022-09-12,17936.349609375,0.005775695663245095,0.017699848609654678,0.015314835227404622,0.021496176318166693,0.01570585023925486,1.019129625894182,1.042530228146274,1.0659575604055416,65.0073202384159,-0.0011221780761840883,0.0360106743921198,0.0032242961226853772,0.012299071507463682,0.009432482260693823,0.8765965619898204,50.0,0.66,0.72,0.7,0.82,0.82,0.76,0.52,0.12,0.08,0.005866517433173568,0.010367402997268904,0.02209162810832721,58.335603959519894,0.7766862448127224,0.021468983678547465,0.006385777869072351,18070.05078125,0.007454201929980142,1
2022-09-13,18070.05078125,0.007454201929980142,0.01524268733759393,0.02347420541044265,0.04373330716065338,0.021013517368572154,1.0241196566720028,1.0482337066398384,1.0731143007182942,67.9283157799627,0.0,0.04373330716065338,0.006026845580580087,0.01170051996614984,0.009545280504237903,1.0068765133171913,50.0,0.66,0.88,0.64,0.9,0.86,0.8,0.56,0.32,0.14,0.004633021007755089,0.018054505106195995,0.028091927919276616,59.13496619557449,0.9624219624023093,0.02062401175445918,0.0070784105507044615,18003.75,-0.0036690976717561608,0
2022-09-14,18003.75,-0.0036690976717561608,0.009555153370369718,0.021524114350964796,0.013764574504424587,0.010013884798249606,1.0183871604699468,1.0425728370489131,1.0684415015941744,65.02942584217237,-0.0036690976717561608,0.03990374771341587,-0.01654120368799117,0.012521224186925342,0.009488634449762797,1.3237102959264886,50.0,0.44,0.82,0.6,0.74,0.8,0.78,0.58,0.3,0.26,-0.0016071366553195854,0.01693092708296262,0.016904614764208237,58.858470729162306,1.1543985774452685,0.021108233796056173,0.006890729965958631,17877.400390625,-0.007017960667916379,0
2022-09-15,17877.400390625,-0.007017960667916379,-0.0032865783748543542,0.0044188715850832505,0.01907332891408231,-0.003725405596500253,1.010158793158029,1.0338267410648898,1.060300254862225,59.792598575201716,-0.01066130875652549,0.03260574411354433,0.0023661520169409034,0.012592137079244307,0.009516668966757536,1.042626728110599,50.0,0.22,0.56,0.52,0.56,0.76,0.74,0.52,0.14,0.26,-0.007204684777725123,0.00556943171600266,0.005782743314445726,55.19103720409109,0.925726239797371,0.022022505974124487,0.00950814891094598,17530.849609375,-0.019384853148544656,0
2022-09-16,17530.849609375,-0.019384853148544656,-0.029839494000453493,-0.01696260134108374,-0.0004903009933634461,-0.02370452987079885,0.9914667826588544,1.0132383706132617,1.0393354459886146,48.30288799017858,-0.029839494000453493,0.01258883340355954,-0.004508463625240933,0.013711566973812825,0.010438226988339544,1.6267925969651724,50.0,0.04,0.3,0.42,0.42,0.58,0.64,0.5,0.04,0.88,-0.02052114414758177,-0.019972532470733995,-0.022128495740149134,47.41120997618865,1.6296883886154978,0.023116779704286494,0.0015760341306497172,17622.25,0.0052136885924867205,1
2022-09-19,17622.25,0.0052136885924867205,-0.02119002985489138,-0.017511902712401772,-0.002465259389555885,-0.00766954462477476,0.9969553889667062,1.017781847831014,1.0442891790894786,50.97844726776386,-0.024781379237442502,0.0178681562531553,0.0005590591139836842,0.013011370315125156,0.010259223800888076,0.9027522935779817,50.0,0.64,0.28,0.5,0.46,0.56,0.68,0.5,0.16,0.16,0.0037764053329657488,-0.01559899661439984,-0.002950910272271512,50.61485804052484,0.8823523767781798,0.022368427325653528,0.004718634352503248,17816.25,0.011008809885230342,1
2022-09-20,17816.25,0.011008809885230342,-0.003420541537855093,-0.014045382844930954,0.00909911836354138,0.018612793987161425,1.0071699628318864,1.0278180711358955,1.0551998395889925,56.16424044931092,-0.014045382844930954,0.02907367327357613,0.008407007653676413,0.012197353815236891,0.009939556467048935,0.9234819234819235,50.0,0.88,0.4,0.7,0.6,0.66,0.68,0.54,0.28,0.08,0.012677777624701014,-0.008219603891500837,0.02688688941031614,55.091081691433544,0.8645046207966578,0.022353694480751037,0.008274095423154715,17718.349609375,-0.005495005437451739,0
2022-09-21,17718.349609375,-0.005495005437451739,0.010695431435321368,-0.015852274699715285,0.005330633477889757,0.008013062686673234,1.0014795604747095,1.0212822821948941,1.0488859231787089,53.110873824862935,-0.0194632088272787,0.023418907843399284,-0.002800835788956735,0.011798113981695071,0.009993350225318364,0.8678131462203291,50.0,0.24,0.28,0.58,0.52,0.62,0.66,0.58,0.1,0.24,-0.008482150808400923,-0.01789336569058053,0.017587469943825762,53.983423622337824,0.8100427569009548,0.022011335254672547,0.009574407257152528,17629.80078125,-0.004997577656902563,0
2022-09-22,17629.80078125,-0.004997577656902563,0.00042847997559913864,-0.01384986653343867,-0.009492195730037234,0.0014116236401029436,0.9968092707677558,1.0155340442955794,1.0431910088100091,50.439860715632584,-0.02436351758661437,0.01830429237590958,-0.006134838805330167,0.01195015491442728,0.010062219206205408,1.0003521126760564,50.0,0.44,0.3,0.54,0.44,0.58,0.64,0.54,0.16,0.24,-0.0024531292665008753,-0.018441806468652844,0.01433442229262627,48.931735291976764,0.9363470019243921,0.022216201709610493,0.012922798652523326,17327.349609375,-0.017155677232420508,0
2022-09-23,17327.349609375,-0.017155677232420508,-0.027441262365817676,-0.011608108251135452,-0.02837380587963101,-0.011134265931627474,0.9816053239606304,0.9981857799936467,1.0250363741069706,42.565620212040855,-0.041101222175072616,0.0008345926115200797,-0.0020392273469836963,0.013011233708271211,0.010739143474654121,1.3382186761634078,50.0,0.1,0.38,0.46,0.3,0.5,0.6,0.5,0.1,0.34,-0.01601218035328028,-0.011945420324928846,-0.010162231845058434,45.50117627652297,0.9233258531046906,0.023584821248210493,0.0009720340865690402,17016.30078125,-0.017951321762256445,0
2022-09-26,17016.30078125,-0.017951321762256445,-0.03962269870516255,-0.03438546262537412,-0.05129521046155938,-0.030901685031751946,0.9673021299431328,0.9810261852638189,1.0065691565688024,36.29094741102622,-0.058314722673242336,0.0,-0.009871609448709573,0.013971273802552314,0.011399177138604851,1.62215628090999,50.0,0.14,0.2,0.34,0.16,0.34,0.56,0.52,0.12,0.54,-0.02124791776799434,-0.03830726681802449,-0.029691964182683217,41.122417423186626,1.172591917775107,0.025077844913189033,0.0012097208490687295,17007.400390625,-0.0005230508522044985,0
2022-09-27,17007.400390625,-0.0005230508522044985,-0.03530388110153504,-0.04539954307865013,-0.05880727196005653,-0.0176458012873123,0.9698631493347599,0.9812629337093123,1.0059821839616614,36.126840345553155,-0.05880727196005653,0.0,0.0055593522112185045,0.014242339325664152,0.011012958534363279,1.1645364827697784,50.0,0.54,0.16,0.36,0.18,0.3,0.52,0.52,0.26,0.24,0.002081029046636651,-0.051292116491534756,-0.013658525056627235,40.3840297011746,1.0049273572236324,0.02523797455408671,0.003987276230685066,16858.599609375,-0.00874917846539458,0
2022-09-28,16858.599609375,-0.00874917846539458,-0.027052608192679517,-0.048523142332912106,-0.06360621485107265,-0.050717152829910184,0.9649269533385997,0.9737209953645979,0.9972086410666113,33.40697761085032,-0.0670419351080096,0.0,-0.008046474254256752,0.014511888132813469,0.009173859823543731,1.0481861428432737,50.0,0.36,0.22,0.22,0.16,0.32,0.5,0.56,0.18,0.24,-0.004493873324451281,-0.05261284578324865,-0.04419915110393008,39.22197660076795,0.9632840346416744,0.026287192030246057,0.006518001725980105,16818.099609375,-0.0024023347691036756,0
2022-09-29,16818.099609375,-0.0024023347691036756,-0.011647723816294753,-0.04604142621613039,-0.05925362514146648,-0.041310460109059144,0.9660490338105202,0.9724731813739841,0.9948643588364764,32.68568888381094,-0.06928321270541526,0.0,0.008007782563679067,0.014960937482502384,0.008889657580091963,1.0947083729091875,50.0,0.5,0.18,0.22,0.24,0.36,0.52,0.48,0.36,0.26,-4.7900999096850416e-05,-0.04213695752630381,-0.04295879971874583,39.04842861054435,1.13999591005564,0.02672810641228486,-0.0016483396096866887,17094.349609375,0.01642575596626905,1
2022-09-30,17094.349609375,0.01642575596626905,0.005112434396377763,-0.013446949778974537,-0.024898964381428024,-0.025377057387821478,0.9836110739215053,0.9888948242613023,1.0110930210617863,41.90031435729073,-0.05399548588360448,0.01642575596626905,-0.0011920983101934013,0.015940115641999954,0.00980395333556148,1.1880281134012478,50.0,0.82,0.3,0.28,0.28,0.42,0.56,0.44,0.5,0.1,0.011043276084429787,-0.01691633707949397,-0.030398747132227844,43.7237924500628,1.089815954442812,0.027220445510826807,-0.005021689744406366,16887.349609375,-0.012109264448790458,0
2022-10-03,16887.349609375,-0.012109264448790458,0.0017053611015243053,-0.007578096645840304,-0.041702982912227404,-0.04406543363158644,0.974326283825253,0.9778050433953509,0.9988608637208016,37.73223866308391,-0.06545090471478943,0.004117587694711711,0.00045336618105373816,0.016588711425985028,0.009879481048862488,0.872781992601417,50.0,0.18,0.36,0.2,0.18,0.32,0.54,0.48,0.1,0.2,-0.011194406824487801,-0.00858759864759373,-0.04457056924903552,40.672009252887,0.8465873378715711,0.027973111123178046,-0.0005051356174490818,17274.30078125,0.02291367093271912,1
2022-10-04,17274.30078125,0.02291367093271912,0.027125607676903973,0.01569319146341286,-0.030418815337121985,-0.021596481374811738,0.996969597345843,1.0002019036970295,1.0215273719694866,48.12133178314725,-0.0440369542749538,0.027125607676903973,0.015402038531292517,0.016546057157381198,0.011367430984917316,0.7113181417600403,50.0,0.96,0.76,0.32,0.42,0.56,0.6,0.48,0.14,0.0,0.02271271845159084,0.017766457555438264,-0.022512418906755982,48.41432364735601,0.7613567599559945,0.02688953246244627,-0.0009159375319442442,17331.80078125,0.0033286441360573793,1
2022-10-06,17331.80078125,0.0033286441360573793,0.013890623352220244,0.028068830320393534,-0.021816299861273314,-0.016601961081787686,1.0002607039238904,1.0033922709279286,1.0246735165842156,49.47046867666213,-0.040854893488513566,0.030544543307892136,0.006075453940452169,0.016160844664311357,0.011407071693034817,0.847457627118644,50.0,0.56,0.84,0.38,0.48,0.58,0.58,0.48,0.24,0.06,0.002200310083574908,0.029009568453955192,-0.019009963563133503,50.22020704570053,0.8312763870211267,0.027019486535147047,-0.0024080024813458167,17314.650390625,-0.0009895331040011834,0
2022-10-07,17314.650390625,-0.0009895331040011834,0.025303010308543872,0.029524785367141204,-0.017876004076017415,-0.02719851727649414,0.9993403039094242,1.0023050707927719,1.0234186364471665,49.060650368695036,-0.04180399932294743,0.029524785367141204,-0.002573394597764511,0.015105298856719173,0.011127574536112126,0.6974831917192009,50.0,0.42,0.84,0.3,0.52,0.56,0.58,0.52,0.06,0.06,-0.0029948727096252292,0.02584815739169266,-0.02588949240159616,50.656565630903806,0.6889280727047884,0.025516265567733995,0.0013090248748979794,17241.0,-0.00425364584114718,0
2022-10-10,17241.0,-0.00425364584114718,-0.0019277643518946785,0.008578880973896474,-0.004983428586693983,-0.033215835630991175,0.9955550554921878,0.9981182746976162,1.0188720906520818,47.25040843982471,-0.045879825756231174,0.02514555154550635,-0.012723374499625018,0.015221410484869951,0.011118216459586877,0.7590009730781706,50.0,0.32,0.54,0.26,0.44,0.54,0.56,0.56,0.08,0.08,-0.0065066968311963125,0.003551348368544871,-0.030647986282739903,49.7204567699683,0.6297607894448507,0.025486242958760785,0.002567849348251272,16983.55078125,-0.014932383199930399,0
2022-10-11,16983.55078125,-0.014932383199930399,-0.020093122716754674,0.005696641219625986,-0.0019246251239333212,-0.053121111534701004,0.9824959920974266,0.9838616415611803,1.0036213733190487,41.487732185508314,-0.06012711381682356,0.00983768533412488,0.0008729645177194545,0.015512917682330688,0.011354093486489641,0.9086232396630441,50.0,0.06,0.54,0.12,0.16,0.34,0.52,0.54,0.04,0.18,-0.016455550069069347,0.003027034894604541,-0.04867810312529969,44.20097839459636,0.7622741277929157,0.02630934705530616,0.004443008409401317,17123.599609375,0.008246145339619648,1
2022-10-12,17123.599609375,0.008246145339619648,-0.011034053644735642,-0.008724009948846922,0.006832273956109969,-0.05237678539658919,0.9914856205801501,0.9922869975829097,1.0117776048733447,45.38955005853226,-0.048887059119627874,0.018164953656815364,0.002472981094528759,0.015416072622335953,0.011392554645161698,0.8236145741172686,50.0,0.86,0.3,0.14,0.26,0.42,0.56,0.58,0.12,0.04,0.010321438588411613,-0.011058082860069984,-0.045495515923115404,46.98022973429519,0.7044947707119618,0.026139210486734225,0.006881269473473783,17014.349609375,-0.006380083772817624,0
2022-10-13,17014.349609375,-0.006380083772817624,-0.013146011868511054,-0.01831611013083112,0.0092386084021705,-0.05495523935985558,0.9865542024241928,0.9864994283617075,1.0052691409514096,42.98169547259146,-0.04827607831072511,0.01166897595793781,-0.0021169614349165755,0.015415772423844771,0.011421725254724225,0.8710152035311427,50.0,0.32,0.2,0.12,0.2,0.36,0.56,0.48,0.08,0.1,-0.0044339922900389905,-0.020172677105420256,-0.06077570638283086,44.980552370604286,0.6962165322317646,0.026457501426507567,-0.005820467022975284,17185.69921875,0.010070888003887335,1
2022-10-14,17185.69921875,0.010070888003887335,0.011902601529190981,-0.0074475180824222775,0.02185738091181766,-0.03869137328477201,0.9968229334180819,0.9965737037939194,1.0152375949024754,47.67055144419313,-0.03539189118080399,0.02185738091181766,0.018099497127137765,0.01519432734072495,0.011721705414659557,0.7498678646934461,50.0,0.58,0.24,0.18,0.34,0.42,0.5,0.4,0.1,0.04,0.0033705070422022088,-0.011913886956148034,-0.05169091512684515,46.915170623214706,0.7250125590813622,0.02582434590396938,-0.012999541842073137,17311.80078125,0.007337586960815656,1
2022-10-17,17311.80078125,0.007337586960815656,0.010990748216978874,0.0041065356562843824,0.012720646110791156,-0.012495049185058282,1.0037417142215257,1.003733183039049,1.0224561785721245,50.87239576383958,-0.028313995299235284,0.029355348305809326,-0.002379794792136125,0.014592453724359097,0.01113266521722665,0.7319639192149152,50.0,0.68,0.42,0.32,0.42,0.52,0.56,0.38,0.16,0.06,0.003042115008351165,-0.005851042836914955,-0.023994418351829916,47.436056178661374,0.6755359695964878,0.02474155790374402,-0.011499369166771634,17486.94921875,0.010117285874136073,1
2022-10-18,17486.94921875,0.010117285874136073,0.027776531000314852,0.02964035283220956,0.03550584450754379,-0.007677838031465933,1.0125567270293798,1.0133363383249048,1.0324636899699646,54.99164158398152,-0.01848317020978041,0.03976963063069028,0.0073331030292063115,0.014372365322314827,0.011319173804545876,0.8288200993199869,50.0,0.8,0.88,0.34,0.56,0.6,0.6,0.38,0.12,0.06,0.010083053752076188,0.022274393230703238,-0.01989806947378836,50.88760505258885,0.7749619384761939,0.02393187541770891,-0.012220231442322427,17512.25,0.0014468379208691928,1
2022-10-19,17512.25,0.0014468379208691928,0.019001309000783895,0.022696769341197243,0.013774752550810954,-0.01706307444046873,1.0126694106337528,1.0142137317607345,1.033608256296288,55.57116290369339,-0.01163198683391764,0.041274008761254866,0.0046435299181821765,0.014015308862877619,0.011013083412527368,0.7351528803674018,50.0,0.34,0.76,0.22,0.54,0.58,0.62,0.36,0.18,0.06,-0.0036922223339108107,0.009453398559225334,-0.03606228922786825,50.975379532095296,0.7265966888093622,0.023889806629836786,-0.01899921478739952,17563.94921875,0.0029521745492440132,1
2022-10-20,17563.94921875,0.0029521745492440132,0.014565118943206334,0.032302122737161154,0.013394363368816498,-0.008714151940161785,1.0141465581354279,1.0165219001036532,1.0362816411153908,56.79533264918736,-0.003735241442435089,0.04434803138870924,-0.005090744514554046,0.013671890699664875,0.010985598810634309,0.8710825713687443,50.0,0.72,0.86,0.28,0.66,0.64,0.64,0.38,0.2,0.08,0.008269858047354806,0.02316793293763164,-0.021533786002001343,52.3382323039978,0.7611447707622925,0.023723794282805702,-0.012819634061839558,17576.30078125,0.0007032337856462956,1
2022-10-21,17576.30078125,0.0007032337856462956,0.005109614111773908,0.02272829039588009,0.015111502959751943,-0.003034634404768699,1.0134255269157046,1.0165496148333435,1.0366286378392995,57.099464574933165,0.0,0.04508245220835483,0.003353482174847322,0.0124837479165695,0.010933323128997904,0.9702326881419887,50.0,0.38,0.76,0.3,0.62,0.6,0.56,0.32,0.14,0.2,-0.002253214675449533,0.01804215745519311,-0.01875843305019903,52.199539513033514,0.7816718176388004,0.023192135010661755,-0.01572379864543033,17730.75,0.008787356376761757,1
2022-10-24,17730.75,0.008787356376761757,0.012476980399434678,0.024200210252173893,0.028406124934748478,0.02328113645301766,1.0201612319160478,1.024458647061131,1.045262161044318,60.814049021696654,0.0,0.05426596415900975,0.00910594499473616,0.012141956392345018,0.01032473285364969,0.16732978842077864,50.0,0.88,0.86,0.56,0.7,0.7,0.64,0.32,0.0,0.0,0.007894752650983383,0.019117498895784624,0.0038228637731156923,54.31547319260751,0.1310442941583732,0.022364616942640927,-0.019458272679901967,17656.349609375,-0.004196122026705051,0
2022-10-25,17656.349609375,-0.004196122026705051,0.005260798096954122,0.009687246672127614,0.03961473291367179,0.03761386427949476,1.0143463833954525,1.0193540085346358,1.0404529326494478,58.19982163271615,-0.004196122026705051,0.04984213552479666,0.004373801517138398,0.011281059934601823,0.00939830176575749,0.9785908913974309,50.0,0.4,0.78,0.7,0.66,0.6,0.62,0.42,0.22,0.26,-0.0018929776098715045,0.012258269678862788,0.024636870512388387,52.62951200929827,0.9401270485183881,0.022141291361226438,-0.01297699376710637,17736.94921875,0.004564907874966551,1
2022-10-27,17736.94921875,0.004564907874966551,0.009140059646189913,0.012830973675570068,0.035818964666704645,0.04289596360224168,1.0171384940802888,1.023044109137304,1.044732608610611,60.196040346164985,0.0,0.05463456815672574,0.006516113681217073,0.01112871816309357,0.009398416603166704,1.2722676230231054,50.0,0.72,0.78,0.74,0.8,0.7,0.64,0.44,0.5,0.22,0.0059992940054562904,0.022040524557564334,0.039587620108901156,56.5924585653641,1.2190674797860437,0.022169070472207966,-0.0033083434933405265,17786.80078125,0.002810605244745412,1
2022-10-28,17786.80078125,0.002810605244745412,0.003161218857070436,0.012688009952915413,0.045399982344865863,0.0550580234053859,1.0180583748622125,1.0248777449997122,1.0471722471163811,61.423160675733925,0.0,0.05759872960527668,0.0010966469845015148,0.011076648273274722,0.009041931002342763,0.9942729875914731,50.0,0.56,0.74,0.8,0.78,0.74,0.68,0.48,0.26,0.12,0.0019684908191053285,0.011746178311961786,0.05201832396656203,56.382312944990574,0.8666661901120516,0.022371466665595984,-0.003039699438823873,18012.19921875,0.012672230395564199,1
2022-10-31,18012.19921875,0.012672230395564199,0.020154200457497495,0.02480035150314497,0.048092311489908335,0.07100086437289077,1.0279285786262622,1.0363263794138837,1.0598048720466464,66.45821190982132,0.0,0.06660900824547045,0.006937640951715229,0.010882714625978469,0.00921885185096806,0.9243287225386493,50.0,0.88,0.9,0.86,0.82,0.76,0.74,0.46,0.38,0.06,0.009338278589418492,0.02342502016076098,0.06044279785641682,58.936623170378525,0.9653292035202481,0.021960278797234188,-0.010558066516473952,18145.400390625,0.007395053222392978,1
2022-11-01,18145.400390625,0.007395053222392978,0.02302826528043611,0.023385947612199143,0.04815210271353476,0.061485274682435254,1.0320379291655357,1.0421921816712094,1.06692408521346,69.03068411859005,0.0,0.07449663862892941,0.0065788746038655255,0.010220631442919504,0.0087609754594086,1.4311423780113706,50.0,0.78,0.88,0.84,0.9,0.88,0.74,0.42,0.54,0.14,0.007512536743862319,0.02302643647899505,0.053242120000190574,61.62418495621903,1.2545360201776539,0.021501972610823022,-0.00824315468224468,18082.849609375,-0.003447197631545107,0
2022-11-02,18082.849609375,-0.003447197631545107,0.016644298868916385,0.024155615936237496,0.034076864018456554,0.07079263636114441,1.0256981778860754,1.037029779577166,1.062577490768012,66.45323566377755,-0.003447197631545107,0.06472726712358856,0.0017910875098017254,0.01004979514166666,0.008167468925341646,1.1097228765131188,50.0,0.4,0.9,0.84,0.84,0.82,0.7,0.5,0.22,0.24,-0.004483889351484416,0.024144959669744726,0.07106438780902158,59.736593209960766,0.9540236371246533,0.021373041690331853,0.00027175144787716654,18052.69921875,-0.0016673473084335422,0
2022-11-03,18052.69921875,-0.0016673473084335422,0.0022484761304351064,0.017801821277484198,0.030861209653242794,0.045061067730445936,1.0216539430562661,1.0338694630710037,1.0601643707398534,65.18974515796805,-0.005108797264286036,0.06295199698053433,-0.006331966613306261,0.009989231366488186,0.006824675854333294,0.8748690776908385,50.0,0.5,0.78,0.82,0.84,0.82,0.7,0.44,0.16,0.08,0.00026994909928834687,0.01850611515429257,0.038702653356017525,58.73572114056912,0.7722282562520948,0.021427717698927245,-0.006358414374428412,18117.150390625,0.003570168155688336,1
2022-11-04,18117.150390625,0.003570168155688336,-0.001556868373904563,0.018572739046093023,0.03149640009687804,0.04531263769340188,1.0228367317006546,1.0360345106316249,1.0632727628113565,66.6495026864803,-0.001556868373904563,0.06674691435117941,3.8840279035445846e-05,0.009101101312857676,0.0068269386322217605,1.0998214175749739,50.0,0.54,0.78,0.82,0.88,0.86,0.76,0.44,0.28,0.16,0.00047560104802191194,0.017236839440015972,0.041167730893450494,59.6932792841094,0.8909440226376701,0.020561862258081008,-0.004144906799951387,18202.80078125,0.004727586225111935,1
2022-11-07,18202.80078125,0.004727586225111935,0.006633421969777009,0.010581804042095522,0.03564458800502179,0.05129473426191078,1.0249710152598175,1.0392642321538286,1.0675739566540676,68.5376992886548,0.0,0.07179005236914682,0.005221550151946142,0.008904258840416502,0.006804232403912636,1.266749828980725,50.0,0.66,0.66,0.82,0.84,0.84,0.78,0.46,0.34,0.18,0.005209869201897588,0.009858100327138963,0.046338173585030895,60.78688113005943,1.050084075259424,0.020566579781560342,-0.004956560676879884,18157.0,-0.002516139235956394,0
2022-11-09,18157.0,-0.002516139235956394,0.005777572649173113,0.0006392589375427971,0.02404015622576594,0.05312916884171459,1.020216356800854,1.0351615361219622,1.0642006911083641,66.37364193328361,-0.002516139235956394,0.06909327936567289,0.004694289619321612,0.008780772026137106,0.006723727427928644,1.2182258000555182,50.0,0.3,0.38,0.84,0.78,0.78,0.74,0.4,0.22,0.34,-0.00515864296363977,-0.004983533327876155,0.04164585683828581,57.43877556084969,1.0218769855176577,0.021083615335622065,-0.01148331200342878,18028.19921875,-0.007093725904609771,0
2022-11-10,18028.19921875,-0.007093725904609771,-0.004909777197689369,-0.003022222260625762,0.02106039003541027,0.06150942467539244,1.0117286073360223,1.0266983412265838,1.0560562474164081,60.580643366345534,-0.009592016338488385,0.059587914475224046,-0.006204240272346784,0.009052898062444522,0.005814081564256242,1.0224622805094374,50.0,0.22,0.4,0.88,0.6,0.7,0.7,0.44,0.16,0.3,-0.007252049787117243,-0.006738987244799877,0.05519476201583429,53.74497854688494,0.9806241594480457,0.021946525086517905,-0.006314662659558157,18349.69921875,0.017833173247033374,1
2022-11-11,18349.69921875,0.017833173247033374,0.00807010081939219,0.016451833401817773,0.03454652727720808,0.07160291278381226,1.0268594560036841,1.0431664365142816,1.07408870813438,68.07152747932999,0.0,0.07848372932452352,0.013542694290346713,0.009559734231971068,0.0066097038791646185,1.4728199540838165,50.0,0.7,0.54,0.86,0.7,0.84,0.8,0.32,0.42,0.18,0.0042241630453845325,0.005781563858497596,0.05052289742447569,54.73833624740132,1.132779609397351,0.021700473623307133,-0.021080015359336568,18329.150390625,-0.0011198455015547504,0
2022-11-14,18329.150390625,-0.0011198455015547504,0.009481213340584826,0.011701619483696746,0.03049168965487703,0.07727599417173936,1.0232041891177945,1.040284912169575,1.072108366591553,67.19263452735075,-0.0011198455015547504,0.06653503923933846,0.0014551285858526164,0.009331365047397558,0.006293617506210033,1.1648759372342892,50.0,0.5,0.5,0.88,0.64,0.74,0.8,0.3,0.24,0.2,0.00017631820187147262,-0.0003087777620754961,0.05609365970876501,55.39664118425468,0.9380936268722125,0.021117942913933707,-0.02118233446297435,18403.400390625,0.004050924260950772,1
2022-11-15,18403.400390625,0.004050924260950772,0.020811905133862663,0.011020260661295023,0.021718678942201253,0.07085549190494733,1.0246801506494423,1.0426794893886593,1.0756331510468873,68.76208152882602,0.0,0.06305523169821159,0.0018331242124667302,0.00907907962406319,0.0061167451819535,0.9652413103275819,50.0,0.64,0.46,0.88,0.68,0.78,0.88,0.42,0.2,0.1,0.004081815080176909,-0.0021281082399836615,0.05342337328297053,55.447431242071985,0.8206008448861652,0.02101470503376518,-0.0174321186219768,18409.650390625,0.0003396111515991951,1
2022-11-16,18409.650390625,0.0003396111515991951,0.0032671473881022983,0.01391476513878942,0.014562919214311076,0.06341625710966214,1.0225906629023491,1.0412763453825693,1.075185389145069,68.89696115804131,0.0,0.052765131317797476,-0.00027986081461461865,0.008779180938059482,0.006082501220714028,0.8425218026047869,50.0,0.4,0.42,0.84,0.68,0.8,0.84,0.4,0.18,0.14,-0.003152560457441611,-0.0032035023008515906,0.0488980373145349,55.36490868498263,0.9048422956561057,0.02056239191017764,-0.01451821979512724,18343.900390625,-0.00357149639481924,0
