date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-01-29,488.6700134277344,495.0,470.7099914550781,473.4549865722656,460.94561767578125,42607950,0.0,0.0
2021-02-01,477.5,508.0,466.6499938964844,505.8599853515625,492.4944763183594,42907450,0.0,0.0
2021-02-02,510.0,533.7949829101562,509.489990234375,517.3200073242188,503.65167236328125,43479930,0.0,0.0
2021-02-03,521.8599853515625,527.0,514.0,524.510009765625,510.6516418457031,26507830,0.0,0.0
2021-02-04,521.4000244140625,554.2999877929688,520.60498046875,550.4849853515625,535.9403686523438,53258880,0.0,0.0
2021-02-05,552.5999755859375,562.7000122070312,547.0,553.85498046875,539.2213745117188,44379870,0.0,0.0
2021-02-08,554.2000122070312,566.5,547.530029296875,549.77001953125,535.244384765625,28008090,0.0,0.0
2021-02-09,553.75,553.9000244140625,538.260009765625,540.030029296875,525.7616577148438,22639040,0.0,0.0
2021-02-10,543.469970703125,550.2349853515625,539.5,547.5900268554688,533.1218872070312,26380120,0.0,0.0
2021-02-11,547.0,558.7999877929688,545.5750122070312,556.7050170898438,541.9961547851562,20289470,0.0,0.0
2021-02-12,557.0,561.7999877929688,553.2050170898438,557.7449951171875,543.008544921875,16252680,0.0,0.0
2021-02-15,560.5349731445312,579.9000244140625,560.0,577.9849853515625,562.7137451171875,31688260,0.0,0.0
2021-02-16,579.1400146484375,582.219970703125,569.030029296875,576.0250244140625,560.8056640625,21268100,0.0,0.0
2021-02-17,573.0,579.9000244140625,567.0,570.5150146484375,555.441162109375,23463950,0.0,0.0
2021-02-18,569.9000244140625,571.4749755859375,552.219970703125,556.3350219726562,541.6358642578125,23175130,0.0,0.0
2021-02-19,556.0,562.1950073242188,542.5,549.7949829101562,535.2686157226562,27444560,0.0,0.0
2021-02-22,548.0,553.8699951171875,533.4749755859375,537.6849975585938,523.478515625,20005630,0.0,0.0
2021-02-23,542.0,550.4650268554688,535.0,538.3699951171875,524.1455078125,21902450,0.0,0.0
2021-02-24,544.4000244140625,557.8900146484375,538.2999877929688,556.2899780273438,541.5919799804688,19087950,0.0,0.0
2021-02-25,560.0999755859375,561.9949951171875,551.135009765625,552.9949951171875,538.384033203125,15845950,0.0,0.0
2021-02-26,543.0,545.4000244140625,522.0999755859375,526.489990234375,512.579345703125,37133260,0.0,0.0
2021-03-01,531.5,536.989990234375,519.5,526.6799926757812,512.764404296875,20318810,0.0,0.0
2021-03-02,530.0,541.0,526.2050170898438,531.6300048828125,517.5836181640625,22086340,0.0,0.0
2021-03-03,536.4149780273438,557.3350219726562,534.010009765625,554.2899780273438,539.644775390625,22524130,0.0,0.0
2021-03-04,543.0,556.7150268554688,540.0999755859375,548.5900268554688,534.0955200195312,22346980,0.0,0.0
2021-03-05,544.0,551.9749755859375,540.2100219726562,544.489990234375,530.103759765625,20757600,0.0,0.0
2021-03-08,546.9000244140625,549.39501953125,531.0999755859375,532.0650024414062,518.007080078125,17210420,0.0,0.0
2021-03-09,537.0999755859375,544.5,533.5,541.5050048828125,527.1976928710938,18114960,0.0,0.0
2021-03-10,544.0,556.0999755859375,544.0,554.5050048828125,539.854248046875,21912500,0.0,0.0
2021-03-12,560.0,567.0,552.0999755859375,555.7849731445312,541.100341796875,25080130,0.0,0.0
2021-03-15,557.10498046875,558.5650024414062,535.0549926757812,543.905029296875,529.5343627929688,20870080,0.0,0.0
2021-03-16,548.844970703125,550.7000122070312,542.0,545.594970703125,531.1796264648438,15613050,0.0,0.0
2021-03-17,546.0,546.0399780273438,534.4450073242188,535.97998046875,521.8185424804688,11347580,0.0,0.0
2021-03-18,542.2999877929688,554.5,530.5,537.1849975585938,522.9917602539062,23390580,0.0,0.0
2021-03-19,531.5999755859375,547.9000244140625,519.0050048828125,545.3250122070312,530.9168701171875,32203100,0.0,0.0
2021-03-22,544.6500244140625,549.7000122070312,533.7000122070312,538.9349975585938,524.6954956054688,19384610,0.0,0.0
2021-03-23,541.0,544.5,535.0,537.8800048828125,523.6685180664062,18490380,0.0,0.0
2021-03-24,537.4000244140625,537.4000244140625,526.0,527.030029296875,513.1051025390625,17376430,0.0,0.0
2021-03-25,528.0,530.0,510.31500244140625,512.219970703125,498.6864013671875,23432710,0.0,0.0
2021-03-26,517.0,524.7999877929688,513.5,518.3049926757812,504.610595703125,23474600,0.0,0.0
2021-03-30,523.4849853515625,526.0,515.0,519.35498046875,505.6328430175781,18452800,0.0,0.0
2021-03-31,518.5,521.8800048828125,512.2949829101562,514.9849853515625,501.3783264160156,18459750,0.0,0.0
2021-04-01,521.0,528.8499755859375,516.1950073242188,527.2150268554688,513.2852172851562,21482340,0.0,0.0
2021-04-05,525.9000244140625,525.9000244140625,492.05999755859375,496.25,483.1383361816406,37396800,0.0,0.0
2021-04-06,505.0,505.94500732421875,495.260009765625,499.30999755859375,486.11749267578125,20709060,0.0,0.0
2021-04-07,498.0,510.8999938964844,494.0,507.7099914550781,494.29559326171875,24027820,0.0,0.0
2021-04-08,510.0,511.5,501.5,502.95001220703125,489.6613464355469,14078790,0.0,0.0
2021-04-09,500.0,501.0,484.5,487.2300109863281,474.3567199707031,29026460,0.0,0.0
2021-04-12,474.0,474.0,440.0,451.1000061035156,439.1813049316406,45000460,0.0,0.0
2021-04-13,453.510009765625,477.489990234375,451.4049987792969,472.875,460.38092041015625,31750190,0.0,0.0
2021-04-15,470.80999755859375,475.0,456.6099853515625,466.0299987792969,453.716796875,28971850,0.0,0.0
2021-04-16,466.1000061035156,469.0,459.0,461.6600036621094,449.4622802734375,21426480,0.0,0.0
2021-04-19,445.0,450.3999938964844,436.20001220703125,447.9599914550781,436.1242370605469,34265070,0.0,0.0
2021-04-20,456.29998779296875,469.8999938964844,455.5199890136719,461.364990234375,449.1750793457031,33945970,0.0,0.0
2021-04-22,455.0,471.3999938964844,450.57501220703125,468.8699951171875,456.4817810058594,25635390,0.0,0.0
2021-04-23,462.1099853515625,475.9800109863281,461.04998779296875,466.7799987792969,454.4469909667969,27295250,0.0,0.0
2021-04-26,469.0,482.8999938964844,469.0,473.6549987792969,461.140380859375,29039890,0.0,0.0
2021-04-27,474.70001220703125,488.9849853515625,474.6549987792969,486.5050048828125,473.6508483886719,26449970,0.0,0.0
2021-04-28,491.5,531.0,491.5,528.0900268554688,514.1371459960938,85764540,0.0,0.0
2021-04-29,535.0,552.5,533.0,548.4849853515625,533.9932250976562,72584860,0.0,0.0
2021-04-30,535.0,552.4650268554688,532.77001953125,545.1900024414062,530.7853393554688,41248880,0.0,0.0
2021-05-03,531.6300048828125,558.0,529.125,555.114990234375,540.4480590820312,40335910,0.0,0.0
2021-05-04,561.0,574.9949951171875,556.0,561.5750122070312,546.7373657226562,48383470,0.0,0.0
2021-05-05,568.2999877929688,570.0,545.239990234375,551.5150146484375,536.9431762695312,43786930,0.0,0.0
2021-05-06,556.7999877929688,561.989990234375,547.3350219726562,552.8800048828125,538.2720947265625,22231110,0.0,0.0
2021-05-07,559.0,561.3150024414062,545.7999877929688,549.3800048828125,534.8645629882812,18510330,0.0,0.0
2021-05-10,557.5,557.5,544.5,549.75,535.2247924804688,19973390,0.0,0.0
2021-05-11,541.125,545.8099975585938,539.0,542.469970703125,528.1371459960938,16172480,0.0,0.0
2021-05-12,541.3099975585938,544.0,532.9400024414062,535.8400268554688,521.682373046875,15393360,0.0,0.0
2021-05-14,540.5,540.5,526.7000122070312,533.0349731445312,518.9513549804688,15257620,0.0,0.0
2021-05-17,535.0,549.0,531.5050048828125,543.010009765625,528.662841796875,24115830,0.0,0.0
2021-05-18,550.0999755859375,570.5,550.0999755859375,568.875,553.844482421875,31478830,0.0,0.0
2021-05-19,567.4949951171875,572.2899780273438,559.5,563.1199951171875,548.2415161132812,22509060,0.0,0.0
2021-05-20,562.7999877929688,565.7999877929688,554.5,558.875,544.1087036132812,14888270,0.0,0.0
2021-05-21,566.0,569.5,558.6300048828125,563.1749877929688,548.295166015625,18569660,0.0,0.0
2021-05-24,563.4000244140625,568.7999877929688,559.0,560.2899780273438,545.486328125,12150600,0.0,0.0
2021-05-25,564.0,565.8800048828125,558.2000122070312,561.864990234375,547.019775390625,13155460,0.0,0.0
2021-05-26,564.0,579.47998046875,558.6099853515625,577.114990234375,561.86669921875,29167460,0.0,0.0
2021-05-27,577.9949951171875,578.2150268554688,565.0999755859375,568.219970703125,553.206787109375,21525900,0.0,0.0
2021-05-28,572.4000244140625,575.0,559.2100219726562,561.0750122070312,546.2506713867188,15263750,0.0,0.0
2021-05-31,562.0,566.469970703125,556.0,562.7949829101562,547.9251098632812,17958110,0.0,0.0
2021-06-01,564.4000244140625,581.7999877929688,562.5399780273438,578.47998046875,563.1956787109375,28534510,0.0,0.0
2021-06-02,575.6500244140625,584.5,574.2550048828125,580.864990234375,565.5177001953125,20131950,0.0,0.0
2021-06-03,584.0,591.5,578.0150146484375,590.1500244140625,574.557373046875,22303780,0.0,0.0
2021-06-04,591.5,601.0,590.0,599.344970703125,583.5093994140625,24453670,0.0,0.0
2021-06-07,580.0,584.385009765625,568.2449951171875,572.9749755859375,557.8362426757812,28358050,0.0,0.0
2021-06-08,575.0999755859375,581.7000122070312,572.0150146484375,575.5399780273438,560.3333740234375,17890070,0.0,0.0
2021-06-09,579.5,579.5,562.72998046875,567.4500122070312,552.4572143554688,15381120,0.0,0.0
2021-06-10,571.5,611.5,567.7000122070312,608.6400146484375,592.558837890625,52961200,0.0,0.0
2021-06-11,610.5349731445312,623.0,604.52001953125,612.0,595.830078125,37027210,0.0,0.0
2021-06-14,606.969970703125,624.9000244140625,597.5599975585938,619.4149780273438,603.0491943359375,26336010,0.0,0.0
2021-06-15,621.9000244140625,623.97998046875,615.0,616.114990234375,599.8363647460938,15236610,0.0,0.0
2021-06-16,614.0,616.0900268554688,606.280029296875,608.1599731445312,592.0914306640625,14816580,0.0,0.0
2021-06-17,592.0,611.5,592.0,605.0250244140625,589.039306640625,18718570,0.0,0.0
2021-06-18,608.989990234375,614.7999877929688,596.5050048828125,608.7050170898438,592.6221313476562,27096150,0.0,0.0
2021-06-21,600.0,613.5,598.7100219726562,611.5999755859375,595.4405517578125,12719620,0.0,0.0
2021-06-22,615.0,618.9000244140625,600.0,601.6799926757812,585.78271484375,15406110,0.0,0.0
2021-06-23,605.0999755859375,611.5,600.0999755859375,601.5599975585938,585.6658935546875,12382150,0.0,0.0
2021-06-24,602.7000122070312,610.7999877929688,601.0999755859375,604.3599853515625,588.3919067382812,10824210,0.0,0.0
2021-06-25,605.7000122070312,610.7000122070312,603.02001953125,607.5800170898438,591.52685546875,9619940,0.0,0.0
2021-06-28,610.0,611.77001953125,601.5,603.7050170898438,587.7542724609375,8284810,0.0,0.0
2021-06-29,604.0,613.7650146484375,600.2100219726562,605.239990234375,589.2487182617188,13100790,0.0,0.0
2021-06-30,605.0,612.5,600.0,601.5850219726562,585.6902465820312,12257940,0.0,0.0
2021-07-01,604.0,604.0,594.0,596.7150268554688,580.9489135742188,11206010,0.0,0.0
2021-07-02,600.0,603.0,596.5,599.7750244140625,583.9280395507812,8112980,0.0,0.0
2021-07-05,602.9000244140625,609.594970703125,600.60498046875,607.27001953125,591.22509765625,8631790,0.0,0.0
2021-07-06,605.5,634.280029296875,605.2999877929688,620.239990234375,603.8523559570312,34913930,0.0,0.0
2021-07-07,622.0,628.5999755859375,616.0399780273438,619.8599853515625,603.482421875,19479250,0.0,0.0
2021-07-08,618.0,622.0900268554688,608.0399780273438,611.780029296875,596.578369140625,11305600,1.0,0.0
2021-07-09,608.2999877929688,617.0999755859375,606.10498046875,613.614990234375,598.3677368164062,14475440,0.0,0.0
2021-07-12,617.5,619.8900146484375,610.3599853515625,614.9550170898438,599.6744995117188,9787400,0.0,0.0
2021-07-13,618.5,622.5,614.0,615.4299926757812,600.1375122070312,10021270,0.0,0.0
2021-07-14,615.0,618.2000122070312,612.0,613.3900146484375,598.1483764648438,7765740,0.0,0.0
2021-07-15,613.3900146484375,617.719970703125,610.2000122070312,612.969970703125,597.7387084960938,8709900,0.0,0.0
2021-07-16,612.5,619.0,609.719970703125,612.5449829101562,597.3242797851562,9631210,0.0,0.0
2021-07-19,608.7999877929688,612.2999877929688,593.5,601.5399780273438,586.5926513671875,12905320,0.0,0.0
2021-07-20,602.0,602.7949829101562,586.7999877929688,594.1849975585938,579.4205322265625,14018370,0.0,0.0
2021-07-22,593.0,624.4000244140625,592.114990234375,619.5549926757812,604.1600341796875,34885910,0.0,0.0
2021-07-23,618.9000244140625,622.5,614.0,618.0900268554688,602.7315673828125,9537390,0.0,0.0
2021-07-26,615.0,619.8300170898438,613.0,616.2449951171875,600.932373046875,7335020,0.0,0.0
2021-07-27,618.0,632.7000122070312,617.5,623.14501953125,607.6609497070312,20685280,0.0,0.0
2021-07-28,625.7899780273438,628.4000244140625,615.7000122070312,626.2000122070312,610.6400146484375,11491530,0.0,0.0
2021-07-29,628.9949951171875,643.0,626.405029296875,640.010009765625,624.10693359375,14846640,0.0,0.0
2021-07-30,641.6849975585938,641.6849975585938,621.219970703125,622.8099975585938,607.334228515625,14068850,0.0,0.0
2021-08-02,627.0,628.39501953125,617.0,620.0499877929688,604.642822265625,10124350,0.0,0.0
2021-08-03,621.5,634.2000122070312,620.5999755859375,633.1900024414062,617.4563598632812,10917100,0.0,0.0
2021-08-04,634.2999877929688,647.7449951171875,631.5,635.9149780273438,620.1135864257812,16320910,0.0,0.0
2021-08-05,635.4000244140625,635.5499877929688,623.2000122070312,624.8250122070312,609.2991943359375,8665670,0.0,0.0
2021-08-06,628.5,629.9500122070312,621.0999755859375,622.4299926757812,606.963623046875,7297890,0.0,0.0
2021-08-09,622.5,626.9949951171875,613.60498046875,619.3150024414062,603.9260864257812,8811790,0.0,0.0
2021-08-10,622.5,624.844970703125,614.2050170898438,617.010009765625,601.6784057617188,7310090,0.0,0.0
2021-08-11,617.6099853515625,619.9949951171875,605.7000122070312,616.780029296875,601.4541015625,7919290,0.0,0.0
2021-08-12,618.0999755859375,625.489990234375,615.125,619.9500122070312,604.5453491210938,7946020,0.0,0.0
2021-08-13,621.0,622.885009765625,613.0999755859375,615.655029296875,600.3570556640625,6679320,0.0,0.0
